collection_id	collection_name	abundance_rank	genome_id	genome_name	relative_abundance
9	Wastewater Virome - Urban Treatment Plant	64	GCF_000864745.1	Cucumber mosaic virus RNA 1, complete sequence	0.002014157573571706
9	Wastewater Virome - Urban Treatment Plant	259	GCF_000865645.1	Melon necrotic spot virus, genome	0.00011301831763754831
9	Wastewater Virome - Urban Treatment Plant	272	GCF_000867005.1	Peruvian horse sickness virus segment 1, complete genome	7.424170536294759e-05
9	Wastewater Virome - Urban Treatment Plant	218	GCF_000868425.1	Norovirus GV, complete genome	0.00020181641108559466
9	Wastewater Virome - Urban Treatment Plant	6	GCF_000868645.1	Ecotropis obliqua NPV, complete genome	0.0314980681105385
9	Wastewater Virome - Urban Treatment Plant	183	GCF_000868665.1	Ralstonia phage RSS1, complete genome	0.0003179958140865108
9	Wastewater Virome - Urban Treatment Plant	144	GCF_000869665.1	Possum enterovirus W1, complete genome	0.0005354147365484501
9	Wastewater Virome - Urban Treatment Plant	227	GCF_000869725.1	Crassocephalum yellow vein virus - Jinghong, complete genome	0.00018430114102858646
9	Wastewater Virome - Urban Treatment Plant	239	GCF_000870505.1	Tylonycteris bat coronavirus HKU4, complete genome	0.0001553643365578939
9	Wastewater Virome - Urban Treatment Plant	195	GCF_000871585.1	Spodoptera litura granulovirus, complete genome	0.0002726619627607705
9	Wastewater Virome - Urban Treatment Plant	91	GCF_000874345.1	Seal picornavirus type 1, complete genome	0.0011234662383379564
9	Wastewater Virome - Urban Treatment Plant	134	GCF_000875265.1	Saffold virus 2, complete genome	0.0005892825239010815
9	Wastewater Virome - Urban Treatment Plant	150	GCF_000879875.1	Miniopterus bat coronavirus HKU8, complete genome	0.00046396551642040833
9	Wastewater Virome - Urban Treatment Plant	47	GCF_000880835.1	Munia coronavirus HKU13-3514, complete genome	0.0030628943445835614
9	Wastewater Virome - Urban Treatment Plant	33	GCF_000883235.1	Adoxophyes orana nucleopolyhedrovirus, complete genome	0.004627150909689723
9	Wastewater Virome - Urban Treatment Plant	306	GCF_000883935.1	Vibrio phage VEJphi, complete genome	3.0830076768270026e-05
9	Wastewater Virome - Urban Treatment Plant	34	GCF_000884295.1	Human mastadenovirus A, complete genome	0.00462392542492838
9	Wastewater Virome - Urban Treatment Plant	44	GCF_000884755.1	Murine adenovirus 3, complete genome	0.003215501124739435
9	Wastewater Virome - Urban Treatment Plant	159	GCF_000884975.1	Enterobacteria phage St-1, complete genome	0.00042617333964984033
9	Wastewater Virome - Urban Treatment Plant	164	GCF_000885275.1	Murine adenovirus A, complete genome	0.0004004503188249969
9	Wastewater Virome - Urban Treatment Plant	35	GCF_000885675.1	Human adenovirus 54, complete genome	0.004372209386911991
9	Wastewater Virome - Urban Treatment Plant	257	GCF_000885895.1	Ovine adenovirus A, complete genome	0.00011598935737915176
9	Wastewater Virome - Urban Treatment Plant	16	GCF_000886255.1	Pseudaletia unipuncta granulovirus, complete genome	0.011827607624134004
9	Wastewater Virome - Urban Treatment Plant	175	GCF_000886775.1	Duck adenovirus A, complete genome	0.00033479176278038164
9	Wastewater Virome - Urban Treatment Plant	69	GCF_000887395.1	Slow bee paralysis virus, complete genome	0.0016987202426797722
9	Wastewater Virome - Urban Treatment Plant	146	GCF_000887875.1	Mud crab dicistrovirus, complete genome	0.0005195553081473274
9	Wastewater Virome - Urban Treatment Plant	117	GCF_000889615.1	Murine adenovirus 2, complete genome	0.0007395394466747348
9	Wastewater Virome - Urban Treatment Plant	301	GCF_000890055.1	Turdivirus 1, complete genome	3.327823535461702e-05
9	Wastewater Virome - Urban Treatment Plant	237	GCF_000890555.1	Fowl adenovirus E, complete genome	0.00016046718807481014
9	Wastewater Virome - Urban Treatment Plant	211	GCF_000890915.1	Fowl adenovirus C, complete genome	0.00022038875388877808
9	Wastewater Virome - Urban Treatment Plant	352	GCF_000890975.1	Clostera anachoreta granulovirus, complete genome	6.913109329795726e-07
9	Wastewater Virome - Urban Treatment Plant	2	GCF_000891335.1	Bat picornavirus 2, complete genome	0.08568368487274129
9	Wastewater Virome - Urban Treatment Plant	52	GCF_000891515.1	Honeysuckle ringspot virus, complete genome	0.002731398013469099
9	Wastewater Virome - Urban Treatment Plant	317	GCF_000892535.1	Ralstonia phage PE226, complete genome	2.373669551364952e-05
9	Wastewater Virome - Urban Treatment Plant	96	GCF_000892935.1	Bat picornavirus 3, complete genome	0.0010400606087241622
9	Wastewater Virome - Urban Treatment Plant	40	GCF_000893195.1	Vibrio phage CTXphi, complete genome	0.003955934525981528
9	Wastewater Virome - Urban Treatment Plant	147	GCF_000893815.1	Bat adenovirus 2, complete genome	0.0004930629836843992
9	Wastewater Virome - Urban Treatment Plant	298	GCF_000893855.1	Bat picornavirus 1, complete genome	3.6641885642010565e-05
9	Wastewater Virome - Urban Treatment Plant	305	GCF_000894015.1	Vibrio phage VCY-phi, complete genome	3.135598620363773e-05
9	Wastewater Virome - Urban Treatment Plant	334	GCF_000894355.2	Bat adenovirus 3 strain TJM, complete genome	1.2336881093634812e-05
9	Wastewater Virome - Urban Treatment Plant	63	GCF_000896035.1	Night-heron coronavirus HKU19, complete genome	0.0020971529677688283
9	Wastewater Virome - Urban Treatment Plant	303	GCF_000897015.1	Chimpanzee adenovirus Y25, complete genome	3.229426001350471e-05
9	Wastewater Virome - Urban Treatment Plant	181	GCF_000899495.1	Rousettus bat coronavirus HKU10, complete genome	0.00032361768255960763
9	Wastewater Virome - Urban Treatment Plant	37	GCF_000901155.1	Middle East respiratory syndrome-related coronavirus isolate HCoV-EMC/2012, complete genome	0.004231601505871486
9	Wastewater Virome - Urban Treatment Plant	234	GCF_000902595.1	Ralstonia phage RSS0, complete genome	0.00016816948178273317
9	Wastewater Virome - Urban Treatment Plant	187	GCF_000905235.1	Furcraea necrotic streak virus isolate Cauca, complete genome	0.000301564460971549
9	Wastewater Virome - Urban Treatment Plant	173	GCF_000905275.1	Simian adenovirus 20 strain ATCC VR-541, complete genome	0.0003416950886302408
9	Wastewater Virome - Urban Treatment Plant	106	GCF_000905855.1	Titi monkey adenovirus ECC-2011, complete genome	0.0009211804619263676
9	Wastewater Virome - Urban Treatment Plant	349	GCF_000906395.1	Baboon adenovirus 3 isolate BaAdV-2, complete genome	3.2951222812914613e-06
9	Wastewater Virome - Urban Treatment Plant	5	GCF_000906675.1	Rosa rugosa leaf distortion virus isolate MN-3, complete genome	0.032190795878721055
9	Wastewater Virome - Urban Treatment Plant	184	GCF_000907395.1	Adoxophyes honmai enomopoxvirus 'L', complete genome	0.00031650044792701096
9	Wastewater Virome - Urban Treatment Plant	153	GCF_000907795.1	Vibrio phage VFJ, complete genome	0.0004509061205243102
9	Wastewater Virome - Urban Treatment Plant	198	GCF_000908815.1	Stenotrophomonas phage phiSMA7 proviral complete genome	0.0002603500530582062
9	Wastewater Virome - Urban Treatment Plant	76	GCF_000909015.1	Choristoneura biennis entomopoxvirus 'L', complete genome	0.001374656620945846
9	Wastewater Virome - Urban Treatment Plant	216	GCF_000909795.1	Hemileuca sp. nucleopolyhedrovirus, complete genome	0.00020908521692790201
9	Wastewater Virome - Urban Treatment Plant	308	GCF_000911195.1	Changuinola virus isolate CGLV/BE AN 28873 segment 1, complete sequence	2.7955294926814926e-05
9	Wastewater Virome - Urban Treatment Plant	250	GCF_000911995.1	Tomato mottle mosaic virus isolate MX5, complete genome	0.00013005664150415755
9	Wastewater Virome - Urban Treatment Plant	253	GCF_000912195.1	Turkey adenovirus 4 isolate TNI1, complete genome	0.00012334018639913186
9	Wastewater Virome - Urban Treatment Plant	245	GCF_000912435.1	Yellow tailflower mild mottle virus isolate Cervantes, complete genome	0.00013841083413083002
9	Wastewater Virome - Urban Treatment Plant	124	GCF_000914375.1	Buzura suppressaria nucleopolyhedrovirus isolate Hubei, complete genome	0.0006728271692700283
9	Wastewater Virome - Urban Treatment Plant	89	GCF_000917415.1	Spodoptera exigua iflavirus 2 isolate Korean, complete genome	0.0011386242878416377
9	Wastewater Virome - Urban Treatment Plant	154	GCF_000918135.1	Mosavirus A2 strain SZAL6-MoV/2011/HUN, complete genome	0.00045005151918058343
9	Wastewater Virome - Urban Treatment Plant	95	GCF_000918175.1	Rosavirus 2 strain GA7403, complete genome	0.0010473767994311045
9	Wastewater Virome - Urban Treatment Plant	13	GCF_000919195.1	Atlantic salmon calicivirus isolate Nordland/2011, complete genome	0.01306893343753362
9	Wastewater Virome - Urban Treatment Plant	155	GCF_000919475.1	Mink coronavirus strain WD1127, complete genome	0.00044853269488497527
9	Wastewater Virome - Urban Treatment Plant	271	GCF_000920015.1	California sea lion adenovirus 1 strain Zc11-030, complete genome	7.492679938269489e-05
9	Wastewater Virome - Urban Treatment Plant	156	GCF_000921715.1	Ethiopian tobacco bushy top virus isolate 18-2, complete genome	0.0004333587518407492
9	Wastewater Virome - Urban Treatment Plant	114	GCF_000923315.1	Umatilla virus isolate USA1969/01 segment 1, complete sequence	0.0007584191618594276
9	Wastewater Virome - Urban Treatment Plant	84	GCF_000923975.1	Lizard adenovirus 2 isolate 23-06, complete genome	0.0011992308907611646
9	Wastewater Virome - Urban Treatment Plant	61	GCF_000926915.1	Bat Hp-betacoronavirus/Zhejiang2013, complete genome	0.002114951920650417
9	Wastewater Virome - Urban Treatment Plant	240	GCF_000927095.2	Mamastrovirus 3 isolate PAstV-GX1, complete genome	0.00015260109567287065
9	Wastewater Virome - Urban Treatment Plant	204	GCF_000928615.1	Simian adenovirus DM-2014 isolate 23336, complete genome	0.00023831301792579595
9	Wastewater Virome - Urban Treatment Plant	129	GCF_000930095.1	Betacoronavirus HKU24 strain HKU24-R05005I, complete genome	0.0006277261618775497
9	Wastewater Virome - Urban Treatment Plant	206	GCF_000930695.1	Parapoxvirus red deer/HL953 strain HL953, complete genome	0.00023463232839102054
9	Wastewater Virome - Urban Treatment Plant	100	GCF_001029045.1	Raccoonpox virus, complete genome	0.0009824303811553849
9	Wastewater Virome - Urban Treatment Plant	120	GCF_001184905.1	Wad Medani virus isolate SUD1952/01 segment 1 RNA-dependent RNA polymerase (VP1) gene, complete cds	0.0007126991887450503
9	Wastewater Virome - Urban Treatment Plant	323	GCF_001190415.1	Propionibacterium phage Procrass1, complete genome	1.977362124462966e-05
9	Wastewater Virome - Urban Treatment Plant	242	GCF_001271155.1	Skunk adenovirus PB1, complete genome	0.00014726667660773814
9	Wastewater Virome - Urban Treatment Plant	39	GCF_001271175.1	Equine adenovirus 2 isolate EAdV2.385/75.9, complete genome	0.0040017767334471965
9	Wastewater Virome - Urban Treatment Plant	246	GCF_001275455.1	Chlamydia phage phiCPAR39, complete sequence	0.00013643003788395896
9	Wastewater Virome - Urban Treatment Plant	42	GCF_001308335.1	Perigonia lusca single nucleopolyhedrovirus, complete genome	0.003562791408774596
9	Wastewater Virome - Urban Treatment Plant	268	GCF_001343825.1	Rotavirus G chicken/03V0567/DEU/2003 segment 1, complete sequence	8.570068652368986e-05
9	Wastewater Virome - Urban Treatment Plant	174	GCF_001430155.1	Simian adenovirus 13 strain P-9, complete genome	0.0003402654660413255
9	Wastewater Virome - Urban Treatment Plant	286	GCF_001430375.1	Simian adenovirus 19 strain AA153, complete genome	5.67990862500024e-05
9	Wastewater Virome - Urban Treatment Plant	116	GCF_001430555.1	Simian adenovirus 8 strain P-5, complete genome	0.0007465443603657546
9	Wastewater Virome - Urban Treatment Plant	336	GCF_001430595.1	Simian adenovirus 16 strain C-8, complete genome	1.166736534111436e-05
9	Wastewater Virome - Urban Treatment Plant	128	GCF_001443765.1	Hepatovirus H2 isolate M32Eidhel2010 genomic sequence	0.0006277615518729172
9	Wastewater Virome - Urban Treatment Plant	73	GCF_001502195.2	Colombian potato soil-borne virus RNA 1, complete sequence	0.0015316634254011847
9	Wastewater Virome - Urban Treatment Plant	288	GCF_001503155.1	BtMr-AlphaCoV/SAX2011, complete genome	5.3075695657291676e-05
9	Wastewater Virome - Urban Treatment Plant	270	GCF_001504755.1	BtRf-AlphaCoV/HuB2013, complete genome	8.048425515363289e-05
9	Wastewater Virome - Urban Treatment Plant	350	GCF_001504835.1	Bacteriophage phiK complete genome	2.7663624888448508e-06
9	Wastewater Virome - Urban Treatment Plant	67	GCF_001595675.1	Norovirus GIII, complete sequence	0.0018391404114999163
9	Wastewater Virome - Urban Treatment Plant	269	GCF_001595715.1	Norovirus GIV, complete sequence	8.196327211928826e-05
9	Wastewater Virome - Urban Treatment Plant	20	GCF_001618995.1	Yak enterovirus strain SWUN-AB001, complete genome	0.010275545299666532
9	Wastewater Virome - Urban Treatment Plant	83	GCF_001630065.1	Bat mastadenovirus WIV10, complete genome	0.0012052717623502861
9	Wastewater Virome - Urban Treatment Plant	160	GCF_001684625.1	Enterovirus A114 strain V13-0285, partial genome	0.00042293206235142014
9	Wastewater Virome - Urban Treatment Plant	212	GCF_001695465.1	Pteropox virus strain Australia, complete genome	0.00021837417475019562
9	Wastewater Virome - Urban Treatment Plant	252	GCF_001717315.1	Washington bat picornavirus polyprotein gene, complete cds	0.00012488320595561465
9	Wastewater Virome - Urban Treatment Plant	14	GCF_001722965.1	Bat mastadenovirus WIV12, complete genome	0.011940861969534892
9	Wastewater Virome - Urban Treatment Plant	68	GCF_001736695.1	Mamastrovirus 1 genomic RNA, complete genome, isolate: V1347	0.0017344893960419717
9	Wastewater Virome - Urban Treatment Plant	221	GCF_001744115.1	Volepox virus strain CA, complete genome	0.00019493130891537458
9	Wastewater Virome - Urban Treatment Plant	58	GCF_001755385.1	Primate norovirus, complete genome	0.002269490334029599
9	Wastewater Virome - Urban Treatment Plant	327	GCF_001831345.1	Pigeon adenovirus 2 isolate YPDS-Y-V1.A19.11-2013, complete genome	1.8280833767249738e-05
9	Wastewater Virome - Urban Treatment Plant	38	GCF_001879265.1	Cherry associated luteovirus, complete genome	0.004068065275202033
9	Wastewater Virome - Urban Treatment Plant	4	GCF_001904885.1	NL63-related bat coronavirus strain BtKYNL63-9a, complete genome	0.03953220327467074
9	Wastewater Virome - Urban Treatment Plant	203	GCF_001963095.1	Chicken calicivirus strain RS/BR/2015, complete genome	0.00024298135566566822
9	Wastewater Virome - Urban Treatment Plant	74	GCF_002005705.1	Clematis chlorotic mottle virus, complete genome	0.0014655758443745254
9	Wastewater Virome - Urban Treatment Plant	25	GCF_002088385.1	Enterovirus goat/JL14, complete genome	0.006109371090205384
9	Wastewater Virome - Urban Treatment Plant	21	GCF_002114045.1	Cynomolgus adenovirus 1 isolate UK/UK-1/2004, complete genome	0.009361993651562853
9	Wastewater Virome - Urban Treatment Plant	115	GCF_002194425.1	Mamastrovirus 2 isolate K321, complete genome	0.0007545251306249939
9	Wastewater Virome - Urban Treatment Plant	243	GCF_002219465.1	Seal parapoxvirus isolate AFK76s1, complete genome	0.0001430519566712293
9	Wastewater Virome - Urban Treatment Plant	200	GCF_002219645.1	Red squirrel adenovirus 1 strain DE/2013/Sciurus vulgaris/2013Pa405-00252, complete genome	0.00024731329771912787
9	Wastewater Virome - Urban Treatment Plant	165	GCF_002285005.1	Fathead minnow calicivirus polyprotien and putative minor structural protein genes, complete cds	0.00039559101439996596
9	Wastewater Virome - Urban Treatment Plant	90	GCF_002355005.1	Falcon picornavirus, complete genome	0.0011357269066199316
9	Wastewater Virome - Urban Treatment Plant	80	GCF_002355065.1	Odocoileus adenovirus 1, complete genome	0.0012801399637661205
9	Wastewater Virome - Urban Treatment Plant	127	GCF_002607145.1	Ralstonia phage RSS-TH1 DNA, complete genome	0.0006371023585184087
9	Wastewater Virome - Urban Treatment Plant	290	GCF_002610085.1	Xanthomonas phage Xf109, complete genome	4.506923801702107e-05
9	Wastewater Virome - Urban Treatment Plant	351	GCF_002610105.1	Ralstonia phage Rs551, complete genome	2.0173373294919473e-06
9	Wastewater Virome - Urban Treatment Plant	1	GCF_002614425.1	Coliphage ID52, complete genome	0.2571787488140293
9	Wastewater Virome - Urban Treatment Plant	145	GCF_002618845.1	Coliphage WA45, complete genome	0.0005284784889862625
9	Wastewater Virome - Urban Treatment Plant	112	GCF_002618865.1	Coliphage NC35, complete genome	0.0007806033829111529
9	Wastewater Virome - Urban Treatment Plant	348	GCF_002618885.1	Coliphage ID21, complete genome	4.60264859401111e-06
9	Wastewater Virome - Urban Treatment Plant	281	GCF_002618905.1	Coliphage NC28, complete genome	6.165320234394141e-05
9	Wastewater Virome - Urban Treatment Plant	15	GCF_002618925.1	Coliphage NC29, complete genome	0.011865387113328124
9	Wastewater Virome - Urban Treatment Plant	345	GCF_002618945.1	Coliphage ID32, complete genome	7.364895974925503e-06
9	Wastewater Virome - Urban Treatment Plant	152	GCF_002618965.1	Coliphage ID62, complete genome	0.00045695459991648566
